;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
52;  Elegancka lampa sufitowa LED ELAINA, 3pkt., nikiel ;44;"https://lw-cdn.com/images/0F0B7451C6A2/k_4f3ee052cfdffc35a522affc9785768e;w_353;h_353;q_70/elegancka-lampa-sufitowa-led-elaina-3pkt-nikiel.jpg"; 272,28zł ;Lampa sufitowa ELAINA z kloszami ze szkła opalowego i żarówkami LED E14  Ta 3-punktowa lampa sufitowa z białymi szklanymi kloszami oraz metalową oprawą w postaci wygiętych prętów daje piękne, równomierne światło. Dzięki tym właściwościom lampa ELAINA stanowi uniwersalne źródło światła, które można stosować na wiele sposobów w różnych pomieszczeniach i aranżacjach. Dostawa obejmuje żarówki LED z trzonkiem E14 emitujące ciepłe białe światło oraz charakteryzujące się wysoką energooszczędnością i długim okresem użytkowania.  Pobierz:   Instrukcja obsługi                    (501 KB) 
53;  Lampa sufitowa Cleo, Ø 40cm, czarna ;44;"https://lw-cdn.com/images/09177F844DE9/k_4eade01c0ebbc9027a7fa0ad4cc4f1b6;w_353;h_353;q_70/lampa-sufitowa-cleo-o-40cm-czarna.jpg"; 141,38zł ;
54;  Lampa sufitowa Cleo, Ø 40cm, czarna ;48;"https://lw-cdn.com/images/09177F844DE9/k_4eade01c0ebbc9027a7fa0ad4cc4f1b6;w_353;h_353;q_70/lampa-sufitowa-cleo-o-40cm-czarna.jpg"; 141,38zł ;
55;  Lampa sufitowa Cleo, Ø 30cm, czarna ;48;"https://lw-cdn.com/images/1A6ED7B86C85/k_d9851c103c98d190fa921b8f93f409d6;w_353;h_353;q_70/lampa-sufitowa-cleo-o-30cm-czarna.jpg"; 105,61zł ;
56;  Lampa sufitowa Cleo, Ø 40cm, biała ;48;"https://lw-cdn.com/images/B52C1C7A0C0C/k_3fa286ab1bae3f54cebbef11ff286ad7;w_353;h_353;q_70/lampa-sufitowa-cleo-o-40cm-biala.jpg"; 141,38zł ;
57;  Lindby Flavi łazienkowa lampa sufitowa 23cm nikiel ;48;"https://lw-cdn.com/images/5D208207D455/k_a40e9564015135fa15783f11f8c41a16;w_353;h_353;q_70/lindby-flavi-lazienkowa-lampa-sufitowa-23cm-nikiel.jpg"; 145,45zł ;Okrągła łazienkowa lampa sufitowa FLAVI z saynowaną, niklowaną oprawką  Lampa sufitowa FLAVI posiada stopień ochrony IP44, co czyni ją idealnym rozwiązaniem do łazienek. Klosz lampy wykonany jest z białego szkła i otoczony jest metalowym pierścieniem o satynowanej, niklowanej powierzchni. Wybór żarówki jest dowolny, gdyż lampa posiada oprawkę E27, dla której jest szeroki wachlarz źródeł światła.  Pobierz:   Instrukcja obsługi                    (518 KB) 
58;  Lampa sufitowa do jadalni Svean, 6-punktowa ;48;"https://lw-cdn.com/images/D06458FCC5C0/k_d457d1e3c627e4a31d003a986094487a;w_353;h_353;q_70/lampa-sufitowa-do-jadalni-svean-6-punktowa.jpg";438,94zł;Nowoczesna lampa sufitowa do jadalnie Svean z sześcioma kloszami z białego opalowego szkła  Lampa sufitowa do jadalni Svean zapewnia odpowiednie jasne światło, gdyż wyposażona jest w sześć kloszy, które przystosowane są do żarówek E14 o mocy do 40 watów. Każdy klosz ma okrągły kulisty kształt, a w jego dolnej części posiada otwór, przez który z każdej perspektywy można dostrzec białe szkło, które rozprasza światło w postaci łagodnej poświaty i delikatnie je tłumi.  Pobierz:   Instrukcja obsługi                    (632 KB) 
59;  Lampa sufitowa Cleo, Ø 50cm, czarna ;48;"https://lw-cdn.com/images/DAF86E985148/k_438e8df03038b4317096ebfa857279fa;w_353;h_353;q_70/lampa-sufitowa-cleo-o-50cm-czarna.jpg"; 212,11zł ;
60;  Helestra Theia oświetlenie lustra LED, 120 cm ;37;"https://lw-cdn.com/images/7B5AA7C5A610/k_85da1657a5b0a98aecd0d521a0fd2c79;w_353;h_353;q_70/helestra-theia-oswietlenie-lustra-led-120-cm.jpg";1195,04zł;Kinkiet łazienkowy LED nad lustro Theia o długości 120 cm z błyszczącym chromowanym wykończeniem  Diody LED wbudowane w długi kinkiet łazienkowy nad lustro Theia emitują swoje światło o barwie ciepłej bieli (2 900 K) w górę i w dół, dzięki czemu jasno oświetlony jest nie tylko obszar przed lustrem, ale również całe pomieszczenie, które rozświetla emitowane w górę światło pośrednie.. Wąski i długi kinkiet łazienkowy LED nad lustro z błyszczącym chromowanym wykończeniem wyposażony jest na dole i na górze w satynowaną pokrywę i chroniony przed wodą rozpryskową, co gwarantuje stopień ochrony IP44.  
61;  Tom Dixon Beat Wall kinkiet, czarny/mosiądz ;37;"https://lw-cdn.com/images/6505EF346D1B/k_acd75b9490257c1b907b5c68cd2b47e2;w_353;h_353;q_70/tom-dixon-beat-wall-kinkiet-czarny-mosiadz.jpg";1620,24zł;Minimalizm w najpiękniejszej formie - lampa ścienna Beat Wall  Wyraźne formy w charakterystycznym wzornictwie serii, która osiąga swoją niezależność dzięki przemyślanym detalom, składają się na ogólny wygląd lampy ściennej Beat. Wysokiej jakości mosiądz jest ręcznie bity. Na zewnątrz prezentuje się w matowo-czarnej powłoce proszkowej. Wnętrze lśni mosiądzem, dzięki czemu światło wydaje się jeszcze cieplejsze i tworzy modny kontrast z ciemną stroną zewnętrzną.  Klosz w kształcie lejka można odchylać na boki, dzięki czemu można indywidualnie wpływać na kierunek padania światła. Światło wydobywa się tylko przez skierowany w dół otwór klosza i oświetla konkretnie żądany obszar. Beat Wall jest również idealna jako lampa do czytania obok łóżka lub kanapy, ponieważ można ją wygodnie obsługiwać za pomocą wbudowanego przełącznika ściemniacza na okrągłym uchwycie ściennym.  Seria produktów Beat została zaprojektowana przez Toma Dixona i cieszy się ogromną popularnością na całym świecie. Proste mosiężne garnki do gotowania i tradycyjne naczynia na wodę z Indii były źródłem inspiracji dla ważnego brytyjskiego projektanta. Pobierz:   Specyfikacja techniczna                    (624 KB) 
62;  Lucande Alexaru lampa ścienna plaster miodu czarna ;37;"https://lw-cdn.com/images/31C98F936DB2/k_04510144ef9c3394f73471d5b3c1e4cd;w_353;h_353;q_70/lucande-alexaru-lampa-scienna-plaster-miodu-czarna.jpg"; 153,58zł ;Czarna lampa ścienna Alexaru w spektakularnym kształcie plastra miodu: wspaniały nastrój do salonu, sypialni i korytarzy  Kinkiet Alexaru jest szlachetną oprawą o charakterze obiektowym, która wyjątkowo dobrze nadaje się do stosowania w pomieszczeniach mieszkalnych, ale także wygląda bardzo wytwornie w środowiskach komercyjnych, takich jak hotele i restauracje, nadając pomieszczeniu indywidualny i luksusowy charakter. Ekscytujący wygląd plastra miodu - jeśli przyjrzeć się uważnie, można w nim również dostrzec diamenty - wpisuje się w trend bioder i tworzy szlachetną grę światła na ścianie, gdzie struktura oprawy ponownie odbija się w grze światła i cienia. Nie ma wątpliwości, że tworzy to szczególną aurę o charakterze projektowym, która z pewnością zainspiruje niemal każdego. Midcentury meets Loft!  Przy wyborze odpowiedniej lampy, jako odpowiedni dodatek do całościowego projektu, można szczególnie polecić lampę LED z odblaskową głowicą. W ten sposób można nie tylko zapewnić niskie zużycie energii, ale również wyeliminować blask od samego początku.   Dekoracyjny wzór w kolorze czarnym o nieporównywalnym wyglądzie! 
63;  Lucande Kartio lampa ścienna, 1-pkt., mosiądz ;37;"https://lw-cdn.com/images/4B4525EE6E37/k_16d3cdb1fea4cdc17b13f799ac0ddb99;w_353;h_353;q_70/lucande-kartio-lampa-scienna-1-pkt-mosiadz.jpg"; 126,75zł ;Wysokiej jakości lampa ścienna Kartio w szlachetnej kombinacji kolorystycznej i z regulowaną emisją światła  To piękne źródło światła inspiruje zredukowanymi, ale wyraźnie określonymi geometrycznymi kształtami i charakterystycznym wzornictwem. Zarówno prosta podstawa, jak i stożkowy klosz kinkietu Kartio wykonano w całości z wytrzymałego żelaza.  Szlachetny kontrast kolorystyczny wyróżnia Kartio, ponieważ podczas gdy podstawa utrzymana była w klasycznej matowej czerni, zgrabny klosz otrzymał matowe wykończenie z mosiądzu. W procesie obróbki dużą wagę przywiązuje się do delikatnego wykończenia powierzchni, co nadaje lampie podniosły charakter.  Ponadto Kartio punktuje regulowaną emisją światła, ponieważ dzięki dobrze ukształtowanemu kloszowi światło może być emitowane tylko w dół. Ma to tę zaletę, że z jednej strony obserwator nie jest oślepiany, a z drugiej strony w przestrzeni mieszkalnej można stworzyć specyficzne efekty świetlne. Stosowane są ekonomiczne żarówki reflektorowe GU10, które są dostępne oddzielnie za pośrednictwem akcesoriów i mogą być dobierane według własnych potrzeb. Pobierz:   Instrukcja obsługi                    (372 KB) 
64;  Lucande Kartio lampa ścienna 2-pkt. up down nikiel ;37;"https://lw-cdn.com/images/F5C75D7BAA15/k_3eff046f4c13ab2cf27c71866e1fa3cf;w_353;h_353;q_70/lucande-kartio-lampa-scienna-2-pkt-up-down-nikiel.jpg"; 164,96zł ;2-punktowy kinkiet Kartio w matowym wykończeniu z dwoma kątami świecenia  Ten specjalny kinkiet odznacza się oryginalnym wzornictwem i nowoczesną kolorystyką. Połączenie czerni i niklu oraz fakt, że cała lampa wykonana jest z żelaza idzie w parze z aktualnym metalowym trendem, z powierzchnią precyzyjnie wykończoną w procesie matowienia. Ten detal podkreśla szlachetny charakter kinkietu Kartio i nadaje mu pewien dodatkowy charakter.  Klosze w kształcie stożka charakteryzują się przejrzystością geometryczną i zapewniają ukierunkowaną emisję światła - zarówno w górę, jak i w dół. Za pomocą dwóch reflektorów GU10, które można dobrać do indywidualnych wymagań, lampa emituje miękką wiązkę światła bez oślepiania obserwatora. Tworzy to przyjemną atmosferę w pomieszczeniu. W razie potrzeby można ją dodatkowo dostosować do własnego nastroju, regulując jasność lampy za pomocą zewnętrznego ściemniacza ściennego (ściemniacz nie należy do kompletu). Pobierz:   Instrukcja obsługi                    (380 KB) 
65;  Lucande Sotiana lampa ścienna szklana kula mosiądz ;37;"https://lw-cdn.com/images/BFFD1D7D0659/k_f773cc22d07730f2ad44967283b2a836;w_353;h_353;q_70/lucande-sotiana-lampa-scienna-szklana-kula-mosiadz.jpg"; 183,66zł ;Szlachetna lampa ścienna Sotiana z przezroczystą szklaną kulą i elementami w mosiądzu i czerni  Sotiana to lampa ścienna, która przekonuje atrakcyjnym wzornictwem w stylu vintage. Klosz lampy składa się z przezroczystej szklanej kuli, czarnego matowego uchwytu ściennego oraz elementu metalowego z mosiężnym wykończeniem jako przejście od podstawy do klosza. Wszystko to razem wygląda bardzo szlachetnie i mogłoby pochodzić z innych czasów. Żarówka jest w tej lampie ściennej szczególnie obecna, ponieważ klosz jest dosłownie krystalicznie przejrzysty. Dlatego też wyposażając lampę w żarówkę E14 należy zwrócić uwagę na stylowy wygląd. Żarówki filament LED w formie kropli szczególnie dobrze nadają się jako uzupełnienie eleganckiego wyglądu, a także oferują niski pobór prądu, który w dzisiejszych czasach zawsze jest pożądany. 
66;  Lampa ścienna Vasilia, czarno-złota, 1-punktowa ;45;"https://lw-cdn.com/images/F3965BA271F5/k_027a51ff24052641046e1d79beb47ce7;w_353;h_353;q_70/lampa-scienna-vasilia-czarno-zlota-1-punktowa.jpg"; 96,67zł ;Lampa ścienna z tkaniny Vasilia w kolorach czarnym i złotym  Zapewnianie ukierunkowanego światła: lampa ścienna z tkaniny Vasilia tworzy promienny akcent w korytarzu lub w części mieszkalnej. Lampa o liniowej konstrukcji może być również używana w sypialni, gdzie pozwala uzyskać światło w ciemności.  Dzięki czarnej obudowie lampa prezentuje się jako dyskretny element przyciągający wzrok, który po włączeniu staje się prawdziwą atrakcją. Złote wnętrze nadaje światłu szlachetny połysk, samo zaś światło świeci w tył na ścianę, przedostając się przez tkaninę. W ten sposób specjalne obrazy lub inne bliskie sercu elementy wyposażenia mogą być oświetlone w nastrojowy sposób. Pobierz:   Instrukcja obsługi                    (328 KB) 
67;  Metalowy kinkiet LED Desirio, czarno-złoty ;45;"https://lw-cdn.com/images/9FA79126D8F1/k_36fd55cfc82e2d9902468dbeff525553;w_353;h_353;q_70/metalowy-kinkiet-led-desirio-czarno-zloty.jpg"; 127,56zł ;Doskonały pod względem formy kinkiet LED Desirio z wkręconym metalowym kloszem w kolorze czarnym i złotym  Desirio to bardzo atrakcyjny element oświetleniowy dla całego obszaru mieszkalnego, który urzeka unikalnym, artystycznym wyglądem. Metalowy klosz wygląda jak wkręcona kartka papieru lub rodzaj spirali i przekonuje swoim stylowym, dwukolorowym wzornictwem. Zewnętrzna strona metalowego klosza jest czarna, wnętrze złote, a końce nakładają się na górze i na dole z obudową, co wyraźnie podkreśla kontrast kolorów. Światło żarówki LED G9 jest pięknie odbijane przez elegancki złoty odcień i przy tej konstrukcji tworzy bardzo przytulny efekt. Każda ściana w części mieszkalnej, na której znajduje się ta lampa, w mgnieniu oka zyskuje nowoczesny wygląd.  Pobierz:   Instrukcja obsługi                    (1.2 MB) 
68;  Kinkiet LED Safia w falistej formie ;45;"https://lw-cdn.com/images/1FBB8568FA05/k_6819f69e8f948e20657b7d957ef40e4c;w_353;h_353;q_70/kinkiet-led-safia-w-falistej-formie.jpg"; 235,69zł ;Stylowy kinkiet LED Safia o nowoczesnym wyglądzie  Safia doskonale pasuje do purystycznego stylu wyposażenia wnętrz, dla którego charakterystyczna jest duża liczba nowoczesnych mebli. Elementy przytwierdzone do mocowania ściennego zamiast klosza mają filigranową, falistą formę, a jednocześnie stanowią podkład dla dużej liczby niewielkich diod LED emitujących światło o barwie ciepłej bieli. Światło diod jest bardzo jasne, a mimo to nie generuje dużego zużycia energii.  
69;  Szeroki kinkiet LED Pria, czarny ;45;"https://lw-cdn.com/images/4DB55F389AD1/k_ae671fa31abb25e82b7b3eb66b05746d;w_353;h_353;q_70/szeroki-kinkiet-led-pria-czarny.jpg"; 239,76zł ;Czarny kinkiet LED Pria z metalowym korpusem  Pria ucieleśnia swego rodzaju styl retro i dlatego można ją dobrze połączyć z wnętrzem, które faktycznie jest starsze, takim jak na przykład zawierające piękny, niepowtarzalny element ze sklepu second hand lub ze zbioru pamiątek rodzinnych. Czarny klosz, który jest wyposażony w żarówkę LED E14, dzięki rozbudowanej podstawie wystaje daleko w głąb pomieszczenia, a światło może być wykorzystane na przykład do czytania lub do ułatwienia pracy rzemiosła, które jest coraz częściej uprawiane przez młodsze pokolenia To cudowne bowiem, gdy można stworzyć obiekt użytkowy lub dekoracyjny własnymi rękami i zaprojektować go w sposób indywidualny.   Głowicę można wyginać i odchylać, a dla wygody użytkowania ten kinkiet LED wyposażony jest we własny przełącznik, który znajduje się w środku na okrągłym uchwycie ściennym i może być obsługiwany jednym ruchem ręki.   ‑ z przewodem o długości 1,8 m, zaopatrzonym we wtyczkę Pobierz:   Instrukcja obsługi                    (478 KB) 
70;  Kinkiet LED Forrestal, szerokość 40 cm ;45;"https://lw-cdn.com/images/3E2C02E8CE4F/k_4e50573a2acf842fbef7d2bd30de6ce6;w_353;h_353;q_70/kinkiet-led-forrestal-szerokosc-40-cm.jpg"; 203,17zł ;
71;  Lampa ścienna do czytania Merle, wysuwana, biała ;45;"https://lw-cdn.com/images/6812386CD2BB/k_a2e43a1373f7483ba1e4186adc7c8f05;w_353;h_353;q_70/lampa-scienna-do-czytania-merle-wysuwana-biala.jpg"; 170,65zł ;Piękna lampa ścienna do czytania Merle z białego metalu z wysuwanym ramieniem nożycowym  Merle dobrze komponuje się z nowoczesnymi wnętrzami o stylowym wyglądzie, ale jest również klasycznym elementem oświetleniowym, ponieważ lampy ścienne z ramionami nożycowymi znane były już w ubiegłym stuleciu i spełniają swoje zadanie, będąc jednocześnie bardzo atrakcyjne wizualnie, zwłaszcza gdy są wykonane z metalu.  Światło możemy ustawić wręcz idealnie, gdyż ta lampa ścienna ma teleskopowe i obrotowe ramię nożycowe, prowadzące od podstawy do klosza, a sama lampa doskonale nada się jako lampka do czytania, gdy zamontujemy ją w pobliżu sofy lub łóżka.  Pobierz:   Instrukcja obsługi                    (194 KB) 
72;  Kinkiet LED Hayley z wiszącą kulą, złoty ;49;"https://lw-cdn.com/images/BAB6036D8708/k_f0330073b43a0dca7cf866403ed4bf4b;w_353;h_353;q_70/kinkiet-led-hayley-z-wiszaca-kula-zloty.jpg"; 282,85zł ;Wspaniałe, piękne światło dzięki złotemu kinkietowi LED Hayley z przezroczystą, szklaną kulą  Hayley jest bardzo ciekawym obiektem oświetleniowym, który wygląda atrakcyjnie zarówno pod względem optyki, jak i obrazu świetlnego. Szklana kula jest przezroczysta i ma niezwykle piękną strukturę bąbelkową, która tworzy wyjątkowe efekty. W dolnej części kulę uzupełnia metalowy element o lśniącym złotym odcieniu, dzięki czemu doskonale dopasowuje się do powierzchni podstawy i ramienia. Ramię to jest kątowe, a na końcu znajduje się linka, która prowadzi do klosza jak w lampie wiszącej. W ten sposób lampa ścienna staje się godnym uwagi obiektem oświetleniowym, któremu nie brakuje blasku i stylu.  Pobierz:   Instrukcja obsługi                    (375 KB) 
73;  Lampa ścienna Vasilia, czarno-złota, 1-punktowa ;49;"https://lw-cdn.com/images/F3965BA271F5/k_027a51ff24052641046e1d79beb47ce7;w_353;h_353;q_70/lampa-scienna-vasilia-czarno-zlota-1-punktowa.jpg"; 96,67zł ;Lampa ścienna z tkaniny Vasilia w kolorach czarnym i złotym  Zapewnianie ukierunkowanego światła: lampa ścienna z tkaniny Vasilia tworzy promienny akcent w korytarzu lub w części mieszkalnej. Lampa o liniowej konstrukcji może być również używana w sypialni, gdzie pozwala uzyskać światło w ciemności.  Dzięki czarnej obudowie lampa prezentuje się jako dyskretny element przyciągający wzrok, który po włączeniu staje się prawdziwą atrakcją. Złote wnętrze nadaje światłu szlachetny połysk, samo zaś światło świeci w tył na ścianę, przedostając się przez tkaninę. W ten sposób specjalne obrazy lub inne bliskie sercu elementy wyposażenia mogą być oświetlone w nastrojowy sposób. Pobierz:   Instrukcja obsługi                    (328 KB) 
74;  Metalowy kinkiet LED Desirio, czarno-złoty ;49;"https://lw-cdn.com/images/9FA79126D8F1/k_36fd55cfc82e2d9902468dbeff525553;w_353;h_353;q_70/metalowy-kinkiet-led-desirio-czarno-zloty.jpg"; 127,56zł ;Doskonały pod względem formy kinkiet LED Desirio z wkręconym metalowym kloszem w kolorze czarnym i złotym  Desirio to bardzo atrakcyjny element oświetleniowy dla całego obszaru mieszkalnego, który urzeka unikalnym, artystycznym wyglądem. Metalowy klosz wygląda jak wkręcona kartka papieru lub rodzaj spirali i przekonuje swoim stylowym, dwukolorowym wzornictwem. Zewnętrzna strona metalowego klosza jest czarna, wnętrze złote, a końce nakładają się na górze i na dole z obudową, co wyraźnie podkreśla kontrast kolorów. Światło żarówki LED G9 jest pięknie odbijane przez elegancki złoty odcień i przy tej konstrukcji tworzy bardzo przytulny efekt. Każda ściana w części mieszkalnej, na której znajduje się ta lampa, w mgnieniu oka zyskuje nowoczesny wygląd.  Pobierz:   Instrukcja obsługi                    (1.2 MB) 
75;  Lindby Raisa lampa ścienna, latarnia, kolory rdzy ;49;"https://lw-cdn.com/images/51AD5B3B2DC3/k_ae2b1caa6e03a41c70302dbb3795e130;w_353;h_353;q_70/lindby-raisa-lampa-scienna-latarnia-kolory-rdzy.jpg"; 290,16zł ;Rustykalna lampa ścienna Raisa w kształcie latarni  Raisa jest wspaniałym elementem oświetleniowym dla wszystkich dekoratorów wnętrz, którzy cenią sobie nostalgiczny wygląd, ponieważ lampa ścienna została zaprojektowana w formie zabytkowej latarni sprzed stuleci, tyle że w tamtym czasie nie była ona jeszcze zasilana elektrycznie, ale prawdziwymi świecami lub naftą. Powierzchnia w kolorze rdzy jest również bardzo dobrze dopasowana do ogólnego wzornictwa i podkreśla nostalgiczny efekt pierwszorzędnej lampy ściennej Raisa. Do stosowania z żarówkami świecami E14.  Pobierz:   Instrukcja obsługi                    (427 KB) 
76;  Kinkiet LED Safia w falistej formie ;49;"https://lw-cdn.com/images/1FBB8568FA05/k_6819f69e8f948e20657b7d957ef40e4c;w_353;h_353;q_70/kinkiet-led-safia-w-falistej-formie.jpg"; 235,69zł ;Stylowy kinkiet LED Safia o nowoczesnym wyglądzie  Safia doskonale pasuje do purystycznego stylu wyposażenia wnętrz, dla którego charakterystyczna jest duża liczba nowoczesnych mebli. Elementy przytwierdzone do mocowania ściennego zamiast klosza mają filigranową, falistą formę, a jednocześnie stanowią podkład dla dużej liczby niewielkich diod LED emitujących światło o barwie ciepłej bieli. Światło diod jest bardzo jasne, a mimo to nie generuje dużego zużycia energii.  
77;  Kinkiet LED Forrestal, szerokość 40 cm ;49;"https://lw-cdn.com/images/3E2C02E8CE4F/k_4e50573a2acf842fbef7d2bd30de6ce6;w_353;h_353;q_70/kinkiet-led-forrestal-szerokosc-40-cm.jpg"; 203,17zł ;
